kart,matchRank,matches,rankinggrade2,trackId
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,2,2701001045aaf340,3,ac5fc4f9758189ead4aab9f0fe73ade9dc550975ee42ec5499c82ce05521b705
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,5,2701001045aaf340,4,ac5fc4f9758189ead4aab9f0fe73ade9dc550975ee42ec5499c82ce05521b705
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,,2701001045aaf340,2,ac5fc4f9758189ead4aab9f0fe73ade9dc550975ee42ec5499c82ce05521b705
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,4,019e001f45b1e6ea,4,
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,3,019e001f45b1e6ea,5,
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,1,019e001f45b1e6ea,4,
,8,019e001f45b1e6ea,4,
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,7,019e001f45b1e6ea,3,
,6,019e001f45b1e6ea,4,
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,5,019e001f45b1e6ea,4,
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,2,019e001f45b1e6ea,4,
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,7,0399001f45b24c8a,5,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,4,0399001f45b24c8a,0,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,3,0399001f45b24c8a,1,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,2,0399001f45b24c8a,6,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,8,0399001f45b24c8a,6,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,,0399001f45b24c8a,6,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,1,0399001f45b24c8a,6,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,6,0399001f45b24c8a,6,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
cdf5176ad299c9fe8f4efb98a0476620bd727a133eeb7fc13ac7b47cd8da34e6,6,0384001f45b1e2f3,3,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,1,0384001f45b1e2f3,0,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,5,0384001f45b1e2f3,3,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
,7,0384001f45b1e2f3,3,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,3,0384001f45b1e2f3,0,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
cdf5176ad299c9fe8f4efb98a0476620bd727a133eeb7fc13ac7b47cd8da34e6,2,0384001f45b1e2f3,3,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,4,0384001f45b1e2f3,4,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,8,0384001f45b1e2f3,3,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,5,0330001f45b248b1,5,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,1,0330001f45b248b1,4,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
,3,0330001f45b248b1,4,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
,6,0330001f45b248b1,1,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,8,0330001f45b248b1,4,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
cdf5176ad299c9fe8f4efb98a0476620bd727a133eeb7fc13ac7b47cd8da34e6,7,0330001f45b248b1,4,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,2,0330001f45b248b1,6,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,4,0330001f45b248b1,4,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,4,01b6001f45b1db61,5,203eec34c83f5d60c7b3a5af0ccee44ff54d0be6eadafb7de262193204842d4f
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,6,01b6001f45b1db61,5,203eec34c83f5d60c7b3a5af0ccee44ff54d0be6eadafb7de262193204842d4f
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,2,01b6001f45b1db61,5,203eec34c83f5d60c7b3a5af0ccee44ff54d0be6eadafb7de262193204842d4f
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,1,01b6001f45b1db61,5,203eec34c83f5d60c7b3a5af0ccee44ff54d0be6eadafb7de262193204842d4f
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,3,01b6001f45b1db61,5,203eec34c83f5d60c7b3a5af0ccee44ff54d0be6eadafb7de262193204842d4f
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,5,01b6001f45b1db61,5,203eec34c83f5d60c7b3a5af0ccee44ff54d0be6eadafb7de262193204842d4f
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,7,01b6001f45b1db61,5,203eec34c83f5d60c7b3a5af0ccee44ff54d0be6eadafb7de262193204842d4f
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,,01b6001f45b1db61,5,203eec34c83f5d60c7b3a5af0ccee44ff54d0be6eadafb7de262193204842d4f
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,1,01ab001f45b2257a,6,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,7,01ab001f45b2257a,5,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,4,01ab001f45b2257a,5,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,8,01ab001f45b2257a,5,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,5,01ab001f45b2257a,5,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,2,01ab001f45b2257a,6,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,3,01ab001f45b2257a,5,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,6,01ab001f45b2257a,5,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,99,03ad000c45acde76,2,ac5fc4f9758189ead4aab9f0fe73ade9dc550975ee42ec5499c82ce05521b705
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,99,03ad000c45acde76,3,ac5fc4f9758189ead4aab9f0fe73ade9dc550975ee42ec5499c82ce05521b705
3bb87c9aa25784ef925f313b06f7d32e5f0000ce992fabf22c932ab66518d590,1,03ad000c45acde76,0,ac5fc4f9758189ead4aab9f0fe73ade9dc550975ee42ec5499c82ce05521b705
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,99,03ad000c45acde76,2,ac5fc4f9758189ead4aab9f0fe73ade9dc550975ee42ec5499c82ce05521b705
ed72376d1f0b98868f48beaae87a5a4b5a784d518561c64f29d86141fa5343c1,99,03ad000c45acde76,2,ac5fc4f9758189ead4aab9f0fe73ade9dc550975ee42ec5499c82ce05521b705
798d9fde22aa9caeb8b8255d2dd3738a2a8fd57ebf02c64b071e2024f852b184,99,03ad000c45acde76,0,ac5fc4f9758189ead4aab9f0fe73ade9dc550975ee42ec5499c82ce05521b705
,99,03ad000c45acde76,3,ac5fc4f9758189ead4aab9f0fe73ade9dc550975ee42ec5499c82ce05521b705
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,99,03ad000c45acde76,0,ac5fc4f9758189ead4aab9f0fe73ade9dc550975ee42ec5499c82ce05521b705
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,,0062001f45b2256a,3,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,6,0062001f45b2256a,3,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,5,0062001f45b2256a,0,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,1,0062001f45b2256a,4,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,4,0062001f45b2256a,5,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,8,0062001f45b2256a,3,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,3,0062001f45b2256a,3,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,7,0062001f45b2256a,3,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
c4a359e04f04150b499e7dc29ede00f31f7820604524bdd16af745f2a4cbd314,99,03f5001045aa6307,0,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
a0bb13e2e5b8fdb29516cc1c8f1bc3e2869131dbc3a8ae3fb23748df99a3b43f,4,03f5001045aa6307,0,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,1,03f5001045aa6307,5,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
,99,03f5001045aa6307,0,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,2,03f5001045aa6307,0,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
90b639c79c0316eb691b81f7ef2bd8dfdc4380062c36a138101623b79eeaf4c0,99,03f5001045aa6307,0,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
,3,03f5001045aa6307,3,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,99,03f5001045aa6307,0,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
,3,0296001f45b2c1ba,5,
,4,0296001f45b2c1ba,4,
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,1,0296001f45b2c1ba,5,
cdf5176ad299c9fe8f4efb98a0476620bd727a133eeb7fc13ac7b47cd8da34e6,2,0296001f45b2c1ba,5,
,7,0296001f45b2c1ba,5,
,5,0296001f45b2c1ba,5,
,6,0296001f45b2c1ba,5,
798d9fde22aa9caeb8b8255d2dd3738a2a8fd57ebf02c64b071e2024f852b184,8,0296001f45b2c1ba,5,
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,99,0017000c45accd50,2,004f12fc9cc6dd295ae31499bf129a03bcce4a1ef5845afd3cc3eef13b942b5c
01f3a90f8fb33bbc8888b2cb92ace04022e8a1dbd120d16637f03a1d893796ba,99,0017000c45accd50,0,004f12fc9cc6dd295ae31499bf129a03bcce4a1ef5845afd3cc3eef13b942b5c
e7a8ef399eb956e8cec3f1b66b2cc8c94015b94bcc31e85cbea144846b2ff163,99,0017000c45accd50,2,004f12fc9cc6dd295ae31499bf129a03bcce4a1ef5845afd3cc3eef13b942b5c
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,2,0017000c45accd50,2,004f12fc9cc6dd295ae31499bf129a03bcce4a1ef5845afd3cc3eef13b942b5c
b9008b5508aedcd760f5fb15d174c569feea52875549615feb9d1336cd607cae,1,0017000c45accd50,0,004f12fc9cc6dd295ae31499bf129a03bcce4a1ef5845afd3cc3eef13b942b5c
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,99,0017000c45accd50,3,004f12fc9cc6dd295ae31499bf129a03bcce4a1ef5845afd3cc3eef13b942b5c
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,99,0017000c45accd50,0,004f12fc9cc6dd295ae31499bf129a03bcce4a1ef5845afd3cc3eef13b942b5c
b07eebd9b74928b6146c12dad6f7c6d47c8048e0ac11e04ad06ed6ccf3e17251,3,0017000c45accd50,0,004f12fc9cc6dd295ae31499bf129a03bcce4a1ef5845afd3cc3eef13b942b5c
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,99,01da001f45b211e2,5,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,4,01da001f45b211e2,4,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
,7,01da001f45b211e2,5,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,5,01da001f45b211e2,5,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,2,01da001f45b211e2,5,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,1,01da001f45b211e2,5,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,6,01da001f45b211e2,5,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
cdf5176ad299c9fe8f4efb98a0476620bd727a133eeb7fc13ac7b47cd8da34e6,3,01da001f45b211e2,5,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
099d5cb50891f6017062b14c5a5372a75b52e863033492b1b93e52d057cfd922,3,01d6000c45adb86b,1,
798d9fde22aa9caeb8b8255d2dd3738a2a8fd57ebf02c64b071e2024f852b184,7,01d6000c45adb86b,0,
01f3a90f8fb33bbc8888b2cb92ace04022e8a1dbd120d16637f03a1d893796ba,6,01d6000c45adb86b,2,
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,1,01d6000c45adb86b,2,
a6547898b7bbc29740575290dbb02932b3dbb96cefb9cd0a3a2bf6b32769b1cb,4,01d6000c45adb86b,0,
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,5,01d6000c45adb86b,0,
,2,01d6000c45adb86b,3,
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,99,01d6000c45adb86b,0,
7eec5f0c98e23a657b83f5986d7b6e8f79aa0c72dda221931c28c8b1b7b8cfda,2,0055001045aa4b77,3,ebf01d5889a618ae5348ca9aa15b75573e1b42d821115b5add746b79e546901e
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,99,0055001045aa4b77,0,ebf01d5889a618ae5348ca9aa15b75573e1b42d821115b5add746b79e546901e
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,1,0055001045aa4b77,5,ebf01d5889a618ae5348ca9aa15b75573e1b42d821115b5add746b79e546901e
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,6,0055001045aa4b77,0,ebf01d5889a618ae5348ca9aa15b75573e1b42d821115b5add746b79e546901e
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,99,0055001045aa4b77,0,ebf01d5889a618ae5348ca9aa15b75573e1b42d821115b5add746b79e546901e
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,3,0055001045aa4b77,3,ebf01d5889a618ae5348ca9aa15b75573e1b42d821115b5add746b79e546901e
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,5,0055001045aa4b77,0,ebf01d5889a618ae5348ca9aa15b75573e1b42d821115b5add746b79e546901e
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,4,0055001045aa4b77,3,ebf01d5889a618ae5348ca9aa15b75573e1b42d821115b5add746b79e546901e
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,99,03db001045aa4638,3,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,1,03db001045aa4638,1,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,4,03db001045aa4638,2,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,99,03db001045aa4638,0,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,2,03db001045aa4638,3,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,5,03db001045aa4638,0,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,3,03db001045aa4638,3,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,99,03db001045aa4638,2,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,2,0259001f45b26419,5,01e7546f0ea2bc6bc2462834e83107ffbc6f28c3839dfe0b04c596d4312efe33
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,4,0259001f45b26419,3,01e7546f0ea2bc6bc2462834e83107ffbc6f28c3839dfe0b04c596d4312efe33
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,99,0259001f45b26419,5,01e7546f0ea2bc6bc2462834e83107ffbc6f28c3839dfe0b04c596d4312efe33
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,3,0259001f45b26419,5,01e7546f0ea2bc6bc2462834e83107ffbc6f28c3839dfe0b04c596d4312efe33
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,1,0259001f45b26419,6,01e7546f0ea2bc6bc2462834e83107ffbc6f28c3839dfe0b04c596d4312efe33
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,99,0259001f45b26419,5,01e7546f0ea2bc6bc2462834e83107ffbc6f28c3839dfe0b04c596d4312efe33
,5,0259001f45b26419,5,01e7546f0ea2bc6bc2462834e83107ffbc6f28c3839dfe0b04c596d4312efe33
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,6,0259001f45b26419,5,01e7546f0ea2bc6bc2462834e83107ffbc6f28c3839dfe0b04c596d4312efe33
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,8,005b001f45b1b461,3,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
,1,005b001f45b1b461,3,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
01f3a90f8fb33bbc8888b2cb92ace04022e8a1dbd120d16637f03a1d893796ba,7,005b001f45b1b461,3,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,6,005b001f45b1b461,3,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,3,005b001f45b1b461,5,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
7eec5f0c98e23a657b83f5986d7b6e8f79aa0c72dda221931c28c8b1b7b8cfda,2,005b001f45b1b461,4,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,5,005b001f45b1b461,5,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,4,005b001f45b1b461,3,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
a883dc6054f11be53f8246b8f51fcd8772653491d7708fbc977579c75bbeb27c,99,024d000c45ad6bd2,1,
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,3,024d000c45ad6bd2,3,
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,99,024d000c45ad6bd2,0,
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,5,024d000c45ad6bd2,0,
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,2,024d000c45ad6bd2,3,
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,99,024d000c45ad6bd2,0,
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,4,024d000c45ad6bd2,0,
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,1,024d000c45ad6bd2,3,
5b7323f1c060157e39fcf1ea7a798236021a4c08ad45a793e5f4a2d4b1528413,99,03a7000c45ae8e0b,0,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
01f3a90f8fb33bbc8888b2cb92ace04022e8a1dbd120d16637f03a1d893796ba,99,03a7000c45ae8e0b,0,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
d393b39b3c40d62ee81b7e7c1eab94f5cb8aff65a514187471bca9f5ff79fdff,2,03a7000c45ae8e0b,2,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,1,03a7000c45ae8e0b,3,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
01f3a90f8fb33bbc8888b2cb92ace04022e8a1dbd120d16637f03a1d893796ba,99,03a7000c45ae8e0b,0,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
01f3a90f8fb33bbc8888b2cb92ace04022e8a1dbd120d16637f03a1d893796ba,99,03a7000c45ae8e0b,1,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,99,03a7000c45ae8e0b,0,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
,99,03a7000c45ae8e0b,4,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
,7,0408001f45b1a08b,3,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,5,0408001f45b1a08b,2,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,4,0408001f45b1a08b,2,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,1,0408001f45b1a08b,3,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,6,0408001f45b1a08b,3,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,3,0408001f45b1a08b,3,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,99,0408001f45b1a08b,2,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,2,0408001f45b1a08b,4,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
eacbe1a4de014ed06cac42ea8442ff839bfdc001143e98dce1e143d44304037a,1,020b001045ac0da9,3,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
